t,x,y
25.356138490618225,10979.530037375898,3185.444533997264
25.61226110163457,11090.434381187775,3185.4445339972635
25.868383712650918,11201.338724999654,3184.8010098489817
26.124506323667262,11312.243068811531,3183.5139615524167
26.380628934683607,11423.147412623408,3181.58338910757
26.63675154569995,11534.051756435287,3179.0092925144418
26.8928741567163,11644.956100247166,3175.7916717730304
27.148996767732644,11755.860444059042,3171.9305268833364
27.40511937874899,11866.76478787092,3167.4258578453605
27.661241989765337,11977.669131682798,3162.2776646591024
27.91736460078168,12088.573475494675,3156.485947324562
28.173487211798026,12199.477819306552,3150.0507058417393
28.429609822814374,12310.382163118431,3142.9719402106334
28.68573243383072,12421.28650693031,3135.2496504312467
28.941855044847063,12532.190850742187,3126.883836503577
29.19797765586341,12643.095194554066,3117.8744984276245
29.454100266879756,12753.999538365942,3108.2216362033905
29.7102228778961,12864.90388217782,3097.9252498308742
29.96634548891245,12975.808225989698,3086.9853393100757
30.222468099928793,13086.712569801575,3075.401904640995
30.478590710945138,13197.616913613452,3063.174945823632
30.734713321961486,13308.521257425331,3050.3044628579864
30.99083593297783,13419.42560123721,3036.790455744059
31.246958543994175,13530.329945049087,3022.632924481849
31.50308115501052,13641.234288860964,3007.831869071357
31.759203766026868,13752.138632672843,2992.3872895125814
32.015326377043216,13863.042976484721,2976.2991858055248
32.27144898805956,13973.947320296598,2959.567557950186
32.527571599075905,14084.851664108475,2942.1924059465637
32.78369421009225,14195.756007920352,2924.17372979466
33.039816821108595,14306.660351732231,2905.5115294944753
33.29593943212494,14417.564695544108,2886.2058050460064
33.552062043141284,14528.469039355985,2866.256556449256
33.808184654157635,14639.373383167866,2845.6637837042217
34.06430726517398,14750.277726979743,2824.427486810908
34.320429876190325,14861.18207079162,2802.547665769309
34.57655248720667,14972.086414603496,2780.0243205794304
34.832675098223014,15082.990758415375,2756.857451241268
35.08879770923936,15193.895102227252,2733.047057754826
35.34492032025571,15304.799446039133,2708.593140120097
35.601042931272055,15415.70378985101,2683.4956983370894
35.8571655422884,15526.608133662887,2657.754732405797
36.113288153304744,15637.512477474764,2631.370242326225
36.36941076432109,15748.41682128664,2604.3422280983687
36.62553337533743,15859.321165098518,2576.670689722231
36.88165598635378,15970.225508910396,2548.3556271978123
37.13777859737013,16081.129852722275,2519.3970405251084
37.393901208386474,16192.034196534154,2489.794929704125
37.65002381940282,16302.938540346031,2459.5492947348575
37.90614643041916,16413.842884157908,2428.6601356173087
38.16226904143551,16524.747227969787,2397.1274523514767
38.41839165245185,16635.651571781662,2364.951244937364
38.674514263468204,16746.555915593544,2332.131513374966
38.93063687448455,16857.46025940542,2298.668257664289
39.18675948550089,16968.3646032173,2264.561477805327
39.44288209651724,17079.268947029173,2229.8111737980853
39.69900470753358,17190.173290841052,2194.4173456425588
39.95512731854993,17301.077634652927,2158.3799933387527
40.21124992956628,17411.98197846481,2121.6991168866607
40.46737254058262,17522.88632227669,2084.374716286291
40.72349515159897,17633.790666088564,2046.4067915376345
40.97961776261531,17744.695009900443,2007.7953426407003
41.23574037363166,17855.599353712318,1968.540369595481
41.491862984648,17966.503697524196,1928.6418724019804
41.747985595664346,18077.40804133607,1888.0998510601985
42.0041082066807,18188.312385147954,1846.9143055701297
42.26023081769704,18299.21672895983,1805.0852359317832
42.51635342871339,18410.121072771708,1762.6126421451518
42.77247603972973,18521.025416583587,1719.4965242102408
43.028598650746076,18631.929760395462,1675.7368821270447
43.28472126176242,18742.83410420734,1631.3337158955692
43.54084387277877,18853.73844801922,1586.2870255158086
43.79696648379512,18964.6427918311,1540.5968109877685
44.05308909481146,19075.547135642973,1494.2630723114435
44.309211705827806,19186.451479454852,1447.2858094868388
44.56533431684415,19297.35582326673,1399.6650225139492
44.821456927860496,19408.260167078606,1351.4007113927782
45.07757953887685,19519.16451089049,1302.492876123326
45.33370214989319,19630.068854702364,1252.9415167055904
45.589824760909536,19740.973198514243,1202.7466331395717
45.84594737192588,19851.877542326118,1151.9082254252735
46.102069982942226,19962.781886137996,1100.426293562692
46.35819259395857,20073.68622994987,1048.3008375518257
46.614315204974915,20184.59057376175,995.5318573926816
46.87043781599127,20295.494917573633,942.1193530852506
47.12656042700761,20406.399261385508,888.0633246295383
47.382683038023956,20517.303605197387,833.3637720255465
47.6388056490403,20628.207949009262,778.0206952732715
47.894928260056645,20739.11229282114,722.0340943727133
48.15105087107299,20850.016636633016,665.4039693238738
48.40717348208934,20960.9209804449,608.1303201267474
48.663296093105686,21071.825324256773,550.2131467813451
48.91941870412203,21182.729668068652,491.6524492876579
49.175541315138375,21293.63401188053,432.44822764568926
49.43166392615472,21404.538355692406,372.6004818554393
49.687786537171064,21515.442699504285,312.1092119169043
49.94390914818741,21626.34704331616,250.9744178300898
50.20003175920376,21737.251387128043,189.19609959498848
50.456154370220105,21848.155730939918,126.77425721160944
50.71227698123645,21959.060074751796,63.7088906799454
50.968399592252794,22069.964418563675,1.8189894035458565e-12
