x,y
1.7563891065657191,0.3589114275165859
1.8374189867083097,0.3606746977181923
1.921015241499197,0.3622256602049431
2.0072486812914443,0.3635720664924815
2.0961919339062116,0.3647214436632759
2.187919489244678,0.36568110022935923
2.282507744962296,0.36645813185060966
2.3800350532301344,0.36705942691199983
2.480581768608642,0.36749167196316446
2.5842302970596918,0.36776135702355534
2.691065146123431,0.3678747807563816
2.8011729762870123,0.36783805551445453
2.9146426535729177,0.36765711226098785
3.0315653033752317,0.3673377053683309
3.1520343655728724,0.3668854172975448
3.2761456509493976,0.36630566316166396
3.4039973989497754,0.36560369517541824
3.535690336805126,0.3647846069941284
3.671327740057165,0.363853337944423
3.8110154945148484,0.3628146771493644
3.9548621596763653,0.3616732675505106
4.102979033650517,0.3604336098293821
4.25548021961217,0.35910006623074286
4.412482693827321,0.3576768642900527
4.574106375284159,0.3561681004673888
4.740474196967212,0.35457774369008416
4.911712178812697,0.35290963880627657
5.087949502383882,0.35116750995151047
5.269318587306266,0.3493549638304853
5.455955169503262,0.34747549291599383
5.647998381273941,0.3455324785670467
5.845590833255437,0.34352919406813337
6.048878698313529,0.34146880759152226
6.25801179740586,0.3393543850844605
6.473143687463398,0.33718889308308886
6.694431751336576,0.3349752014548455
6.922037289853878,0.3327160860710897
7.15612561604144,0.3304142314116374
7.396866151553531,0.3280722331028598
7.644432525364868,0.32569260039095776
7.899002674776786,0.3232777585519874
8.160758948790617,0.32083005124017366
8.429888213902741,0.3183517427760146
8.706581962376982,0.3158450203756424
8.991036423051442,0.31331199632287304
9.283452674737918,0.3107547100853425
9.584036762273623,0.308175130376095
9.892999815286117,0.3055751571619562
10.210558169733746,0.302956623619993
10.536933492285435,0.30032129804332985
10.872352907604894,0.2976708856975647
11.217049128606039,0.2950070306289929
11.571260589747721,0.2923313174258244
11.935231583437515,0.2896452729335479
12.3092123996159,0.28695036792556944
12.693459468593634,0.28424801873022715
13.08823550721706,0.2815395888152553
13.493809668437459,0.2788263903307481
13.910457694362455,0.27610968561164667
14.338462072869264,0.27339068864075017
14.7781121978613,0.2706705664732254
