t,x,y,z
1.206296967899035,1.4551523747624053,2.41259393579807,0.18755531003139966
1.2071565385986143,1.4572269086813876,2.4143130771972285,0.18826762599987407
1.2080161092981936,1.4593029203239452,2.416032218596387,0.18897943493545571
1.208875679997773,1.4613804096900778,2.417751359995546,0.18969073755945234
1.2097352506973522,1.4634593767797857,2.4194705013947044,0.19040153459163356
1.2105948213969315,1.4655398215930686,2.421189642793863,0.19111182675023522
1.2114543920965108,1.4676217441299266,2.4229087841930217,0.19182161475196377
1.2123139627960902,1.46970514439036,2.4246279255921803,0.1925308993120007
1.2131735334956695,1.4717900223743683,2.426347066991339,0.1932396811440067
1.2140331041952488,1.4738763780819517,2.4280662083904976,0.19394796096012604
1.214892674894828,1.4759642115131104,2.429785349789656,0.1946557394709909
1.2157522455944074,1.4780535226678444,2.431504491188815,0.19536301738572565
1.2166118162939867,1.4801443115461532,2.4332236325879735,0.196069795411951
1.217471386993566,1.4822365781480376,2.434942773987132,0.19677607425578836
1.2183309576931454,1.4843303224734967,2.4366619153862907,0.19748185462186404
1.2191905283927247,1.4864255445225312,2.4383810567854494,0.19818713721331352
1.220050099092304,1.488522244295141,2.440100198184608,0.19889192273178552
1.2209096697918833,1.4906204217913255,2.4418193395837666,0.1995962118774463
1.2217692404914626,1.4927200770110853,2.4435384809829253,0.20030000534898385
1.222628811191042,1.4948212099544205,2.445257622382084,0.20100330384361187
1.2234883818906213,1.4969238206213307,2.4469767637812425,0.20170610805707423
1.2243479525902004,1.4990279090118155,2.4486959051804007,0.20240841868364856
1.2252075232897797,1.501133475125876,2.4504150465795593,0.20311023641615136
1.226067093989359,1.5032405189635116,2.452134187978718,0.20381156194594094
1.2269266646889383,1.5053490405247225,2.4538533293778766,0.20451239596292212
1.2277862353885176,1.5074590398095085,2.455572470777035,0.20521273915555027
1.228645806088097,1.5095705168178695,2.457291612176194,0.2059125922108353
1.2295053767876762,1.5116834715498058,2.4590107535753525,0.2066119558143457
1.2303649474872556,1.513797904005317,2.460729894974511,0.20731083065021255
1.2312245181868349,1.5159138141844037,2.4624490363736697,0.20800921740113365
1.2320840888864142,1.5180312020870654,2.4641681777728284,0.20870711674837736
1.2329436595859935,1.5201500677133022,2.465887319171987,0.20940452937178666
1.2338032302855728,1.5222704110631142,2.4676064605711456,0.21010145594978322
1.2346628009851521,1.5243922321365013,2.4693256019703043,0.21079789715937117
1.2355223716847314,1.5265155309334637,2.471044743369463,0.21149385367614118
1.2363819423843108,1.5286403074540011,2.4727638847686215,0.21218932617427436
1.23724151308389,1.5307665616981136,2.47448302616778,0.21288431532654617
1.2381010837834694,1.5328942936658014,2.476202167566939,0.2135788218043303
1.2389606544830487,1.5350235033570645,2.4779213089660974,0.21427284627760265
1.239820225182628,1.5371541907719024,2.479640450365256,0.2149663894149451
1.2406797958822073,1.5392863559103156,2.4813595917644147,0.21565945188354949
1.2415393665817867,1.541419998772304,2.4830787331635733,0.2163520343492213
1.242398937281366,1.5435551193578676,2.484797874562732,0.2170441374763836
1.2432585079809453,1.5456917176670062,2.4865170159618906,0.217735761928081
1.2441180786805246,1.54782979369972,2.488236157361049,0.21842690836598322
1.244977649380104,1.549969347456009,2.489955298760208,0.21911757745038896
1.2458372200796832,1.552110378935873,2.4916744401593665,0.21980776984022982
1.2466967907792625,1.5542528881393123,2.493393581558525,0.2204974861930739
1.2475563614788419,1.5563968750663266,2.4951127229576837,0.22118672716512972
1.2484159321784212,1.5585423397169162,2.4968318643568423,0.2218754934112497
1.2492755028780005,1.560689282091081,2.498551005756001,0.2225637855849343
1.2501350735775798,1.562837702188821,2.5002701471551596,0.22325160433833532
1.2509946442771591,1.564987600010136,2.5019892885543182,0.2239389503222599
1.2518542149767384,1.567138975555026,2.503708429953477,0.22462582418617408
1.2527137856763177,1.5692918288234914,2.5054275713526355,0.22531222657820651
1.253573356375897,1.5714461598155318,2.507146712751794,0.22599815814515217
1.2544329270754764,1.5736019685311475,2.5088658541509528,0.2266836195324759
1.2552924977750557,1.5757592549703383,2.5105849955501114,0.2273686113843162
1.256152068474635,1.5779180191331041,2.51230413694927,0.22805313434348876
1.2570116391742143,1.5800782610194453,2.5140232783484286,0.22873718905149007
1.2578712098737936,1.5822399806293614,2.5157424197475873,0.22942077614850112
1.258730780573373,1.5844031779628527,2.517461561146746,0.23010389627339092
1.2595903512729523,1.5865678530199192,2.5191807025459045,0.2307865500637201
1.2604499219725316,1.588734005800561,2.520899843945063,0.23146873815574445
1.261309492672111,1.5909016363047779,2.522618985344222,0.23215046118441857
1.2621690633716902,1.5930707445325698,2.5243381267433804,0.23283171978339928
1.2630286340712695,1.5952413304839368,2.526057268142539,0.23351251458504935
1.2638882047708488,1.597413394158879,2.5277764095416977,0.23419284622044073
1.2647477754704282,1.5995869355573966,2.5294955509408563,0.23487271531935838
1.2656073461700075,1.6017619546794892,2.531214692340015,0.23555212251030352
1.2664669168695868,1.603938451525157,2.5329338337391736,0.23623106842049732
1.267326487569166,1.6061164260943996,2.534652975138332,0.23690955367588415
1.2681860582687454,1.6082958783872177,2.536372116537491,0.23758757890113522
1.2690456289683247,1.610476808403611,2.5380912579366495,0.238265144719652
1.269905199667904,1.6126592161435793,2.539810399335808,0.23894225175356956
1.2707647703674834,1.6148431016071227,2.5415295407349667,0.23961890062376012
1.2716243410670627,1.6170284647942414,2.5432486821341254,0.24029509194983642
1.272483911766642,1.6192153057049352,2.544967823533284,0.24097082635015513
1.2733434824662213,1.621403624339204,2.5466869649324426,0.24164610444182014
1.2742030531658006,1.6235934206970482,2.5484061063316013,0.24232092684068612
1.27506262386538,1.6257846947784673,2.55012524773076,0.24299529416136179
1.2759221945649593,1.6279774465834618,2.5518443891299185,0.24366920701721329
1.2767817652645386,1.6301716761120313,2.553563530529077,0.2443426660203675
1.2776413359641179,1.6323673833641759,2.5552826719282358,0.24501567178171543
1.2785009066636972,1.6345645683398957,2.5570018133273944,0.24568822491091552
1.2793604773632765,1.6367632310391909,2.558720954726553,0.24636032601639699
1.2802200480628558,1.6389633714620608,2.5604400961257117,0.24703197570536298
1.2810796187624351,1.641164989608506,2.5621592375248703,0.24770317458379412
1.2819391894620145,1.6433680854785266,2.563878378924029,0.2483739232564516
1.2827987601615938,1.6455726590721222,2.5655975203231876,0.24904422232688042
1.283658330861173,1.647778710389293,2.567316661722346,0.24971407239741286
1.2845179015607524,1.6499862394300389,2.569035803121505,0.2503834740691715
1.2853774722603317,1.6521952461943599,2.5707549445206634,0.25105242794207255
1.286237042959911,1.654405730682256,2.572474085919822,0.2517209346148292
1.2870966136594904,1.6566176928937273,2.5741932273189807,0.2523889946849545
1.2879561843590697,1.658831132828774,2.5759123687181393,0.25305660874876496
1.288815755058649,1.6610460504873954,2.577631510117298,0.2537237774013834
1.2896753257582283,1.6632624458695924,2.5793506515164566,0.2543905012367425
1.2905348964578076,1.6654803189753642,2.5810697929156152,0.25505678084758765
1.291394467157387,1.6676996698047113,2.582788934314774,0.2557226168254801
1.2922540378569662,1.6699204983576335,2.5845080757139325,0.2563880097608004
1.2931136085565456,1.672142804634131,2.586227217113091,0.25705296024275137
1.2939731792561249,1.6743665886342034,2.5879463585122497,0.2577174688593612
1.2948327499557042,1.6765918503578512,2.5896654999114084,0.2583815361974866
1.2956923206552835,1.678818589805074,2.591384641310567,0.259045162842816
1.2965518913548628,1.681046806975872,2.5931037827097256,0.25970834937987236
1.2974114620544421,1.6832765018702451,2.5948229241088843,0.2603710963920168
1.2982710327540214,1.6855076744881934,2.596542065508043,0.26103340446145096
1.2991306034536008,1.687740324829717,2.5982612069072015,0.2616952741692207
1.29999017415318,1.6899744528948155,2.59998034830636,0.262356706095219
1.3008497448527594,1.6922100586834892,2.601699489705519,0.26301770081818865
1.3017093155523385,1.6944471421957374,2.603418631104677,0.26367825891572555
1.3025688862519178,1.6966857034315617,2.6051377725038356,0.2643383809642822
1.3034284569514971,1.6989257423909607,2.6068569139029942,0.2649980675391699
1.3042880276510764,1.701167259073935,2.608576055302153,0.26565731921456204
1.3051475983506557,1.7034102534804847,2.6102951967013115,0.26631613656349745
1.306007169050235,1.7056547256106092,2.61201433810047,0.2669745201578829
1.3068667397498144,1.7079006754643091,2.6137334794996288,0.2676324705684965
1.3077263104493937,1.710148103041584,2.6154526208987874,0.26828998836499024
1.308585881148973,1.712397008342434,2.617171762297946,0.26894707411589347
1.3094454518485523,1.7146473913668594,2.6188909036971046,0.26960372838861524
1.3103050225481316,1.7168992521148598,2.6206100450962633,0.27025995174944784
1.311164593247711,1.7191525905864353,2.622329186495422,0.2709157447635692
1.3120241639472903,1.721407406781586,2.6240483278945805,0.2715711079950463
1.3128837346468696,1.723663700700312,2.625767469293739,0.2722260420068377
1.313743305346449,1.7259214723426128,2.627486610692898,0.27288054736079653
1.3146028760460282,1.728180721708489,2.6292057520920564,0.2735346246176736
1.3154624467456075,1.7304414487979403,2.630924893491215,0.27418827433711995
